# betaPara  betaPerp  deltaPara  deltaPerp  beta  delta  energy
1.235894245335363972e-03 1.235894245335364188e-03 1.917401163681444485e-03 1.947583384430153419e-03 1.235894245335363972e-03 1.972347650779791763e-03 3.037746684794446992e+02
1.236726758468236842e-03 1.236726758468237276e-03 1.917834491116601585e-03 1.947937238553574960e-03 1.236726758468236192e-03 1.972665488156436896e-03 3.037989619200772040e+02
1.237558989540395735e-03 1.237558989540393567e-03 1.918269958046818751e-03 1.948293630722933547e-03 1.237558989540394868e-03 1.972985939720619912e-03 3.038232553607097088e+02
1.238390938655211304e-03 1.238390938655208919e-03 1.918707467888744423e-03 1.948652461235211636e-03 1.238390938655210003e-03 1.973308905717028293e-03 3.038475488013421568e+02
1.239222605916017557e-03 1.239222605916015171e-03 1.919146914773539516e-03 1.949013621139148019e-03 1.239222605916018424e-03 1.973634277135927206e-03 3.038718422419746616e+02
1.240053991426094942e-03 1.240053991426093207e-03 1.919588182587866334e-03 1.949376991271524777e-03 1.240053991426095376e-03 1.973961934753880841e-03 3.038961356826071665e+02
1.240885095288682492e-03 1.240885095288680106e-03 1.920031143899495396e-03 1.949742441181489313e-03 1.240885095288682058e-03 1.974291748057989231e-03 3.039204291232396145e+02
1.241715917606977604e-03 1.241715917606976086e-03 1.920475658735916772e-03 1.950109827915629066e-03 1.241715917606976954e-03 1.974623574025935729e-03 3.039447225638721193e+02
1.242546458484130407e-03 1.242546458484129323e-03 1.920921573226259341e-03 1.950478994649640927e-03 1.242546458484129757e-03 1.974957255765233486e-03 3.039690160045046241e+02
1.243376718023245274e-03 1.243376718023243973e-03 1.921368718052306320e-03 1.950849769144298324e-03 1.243376718023246359e-03 1.975292620965042427e-03 3.039933094451370721e+02
1.244206696327388633e-03 1.244206696327384296e-03 1.921816906696097345e-03 1.951221961996484804e-03 1.244206696327386464e-03 1.975629480144431606e-03 3.040176028857695769e+02
1.245036393499575301e-03 1.245036393499571615e-03 1.922265933459935041e-03 1.951595364649864319e-03 1.245036393499575518e-03 1.975967624670019185e-03 3.040418963264020817e+02
1.245865809642777598e-03 1.245865809642776514e-03 1.922715571196768891e-03 1.951969747129130711e-03 1.245865809642776947e-03 1.976306824486679607e-03 3.040661897670345297e+02
1.246694944859927726e-03 1.246694944859927509e-03 1.923165568722781226e-03 1.952344855456352628e-03 1.246694944859927292e-03 1.976646825530914767e-03 3.040904832076670345e+02
1.247523799253910182e-03 1.247523799253906929e-03 1.923615647859144634e-03 1.952720408684649293e-03 1.247523799253909315e-03 1.976987346770730548e-03 3.041147766482995394e+02
1.248352372927564579e-03 1.248352372927561760e-03 1.924065500018645606e-03 1.953096095488216378e-03 1.248352372927563278e-03 1.977328076792328557e-03 3.041390700889320442e+02
1.249180665983686076e-03 1.249180665983682607e-03 1.924514782275664167e-03 1.953471570233346246e-03 1.249180665983686293e-03 1.977668669870199375e-03 3.041633635295644922e+02
1.250008678525030368e-03 1.250008678525030585e-03 1.924963112810366538e-03 1.953846448421016867e-03 1.250008678525030368e-03 1.978008741411250819e-03 3.041876569701969970e+02
1.250836410654303709e-03 1.250836410654301541e-03 1.925410065621354500e-03 1.954220301395484093e-03 1.250836410654300674e-03 1.978347862665728440e-03 3.042119504108295018e+02
1.251663862474168120e-03 1.251663862474165735e-03 1.925855164336639754e-03 1.954592650160999912e-03 1.251663862474167686e-03 1.978685554538658041e-03 3.042362438514619498e+02
1.252491034087247889e-03 1.252491034087245938e-03 1.926297874977673207e-03 1.954962958142647880e-03 1.252491034087246588e-03 1.979021280354842285e-03 3.042605372920944546e+02
1.253317925596116782e-03 1.253317925596114830e-03 1.926737597422748189e-03 1.955330622647136890e-03 1.253317925596118083e-03 1.979354437319584634e-03 3.042848307327269595e+02
1.254144537103304763e-03 1.254144537103302377e-03 1.927173655303565008e-03 1.955694964762469141e-03 1.254144537103302160e-03 1.979684346415901391e-03 3.043091241733594075e+02
1.254970868711301896e-03 1.254970868711300595e-03 1.927605283991116200e-03 1.956055217343069270e-03 1.254970868711302546e-03 1.980010240391836141e-03 3.043334176139919123e+02
1.255796920522551843e-03 1.255796920522550325e-03 1.928031616204460476e-03 1.956410510614901063e-03 1.255796920522551409e-03 1.980331249365563893e-03 3.043577110546244171e+02
1.256622692639450993e-03 1.256622692639449475e-03 1.928451664697108632e-03 1.956759854865949919e-03 1.256622692639450126e-03 1.980646383514427216e-03 3.043820044952568651e+02
1.257448185164359742e-03 1.257448185164355189e-03 1.928864301264071168e-03 1.957102119450527655e-03 1.257448185164358224e-03 1.980954512080558994e-03 3.044062979358893699e+02
1.258273398199586442e-03 1.258273398199582756e-03 1.929268231127615352e-03 1.957436007173421044e-03 1.258273398199584924e-03 1.981254337755572210e-03 3.044305913765218747e+02
1.259098331847399981e-03 1.259098331847396729e-03 1.929661961436227122e-03 1.957760022792568843e-03 1.259098331847400849e-03 1.981544365181044706e-03 3.044548848171543796e+02
1.259922986210022192e-03 1.259922986210021759e-03 1.930043762204505667e-03 1.958072433954503779e-03 1.259922986210022192e-03 1.981822861886362031e-03 3.044791782577868275e+02
1.260747361389636528e-03 1.260747361389633493e-03 1.930411617451806847e-03 1.958371222334154976e-03 1.260747361389633709e-03 1.982087809428213256e-03 3.045034716984193324e+02
1.261571457488377002e-03 1.261571457488374183e-03 1.930763163457326287e-03 1.958654021891319263e-03 1.261571457488376352e-03 1.982336841645242556e-03 3.045277651390518372e+02
1.262395274608334042e-03 1.262395274608330790e-03 1.931095609927103475e-03 1.958918040035301927e-03 1.262395274608332525e-03 1.982567165824152336e-03 3.045520585796842852e+02
1.263218812851558612e-03 1.263218812851559479e-03 1.931405638111815311e-03 1.959159955741572503e-03 1.263218812851560130e-03 1.982775460818123232e-03 3.045763520203167900e+02
1.264042072320055703e-03 1.264042072320053535e-03 1.931689267417413839e-03 1.959375786165117560e-03 1.264042072320053752e-03 1.982957743656306709e-03 3.046006454609492948e+02
1.264865053115781955e-03 1.264865053115779786e-03 1.931941678209243927e-03 1.959560709442698979e-03 1.264865053115782388e-03 1.983109192348528858e-03 3.046249389015817428e+02
1.265687755340659309e-03 1.265687755340657358e-03 1.932156972536014806e-03 1.959708825415319537e-03 1.265687755340658876e-03 1.983223906608552658e-03 3.046492323422142476e+02
1.266510179096558752e-03 1.266510179096557017e-03 1.932327845041420045e-03 1.959812826540914283e-03 1.266510179096557885e-03 1.983294578765367692e-03 3.046735257828467525e+02
1.267332324485307684e-03 1.267332324485305516e-03 1.932445120778487771e-03 1.959863535709517168e-03 1.267332324485305733e-03 1.983312031577691946e-03 3.046978192234792004e+02
1.268154191608694909e-03 1.268154191608693825e-03 1.932497090384372763e-03 1.959849241414975303e-03 1.268154191608693608e-03 1.983264553408025776e-03 3.047221126641117053e+02
1.268975780568462391e-03 1.268975780568461090e-03 1.932468526829208850e-03 1.959754714505677897e-03 1.268975780568463042e-03 1.983136914971976150e-03 3.047464061047442101e+02
1.269797091466306777e-03 1.269797091466306127e-03 1.932339183126348002e-03 1.959559705893842985e-03 1.269797091466307211e-03 1.982908867047317863e-03 3.047706995453767149e+02
1.270618124403882646e-03 1.270618124403878092e-03 1.932081406397879097e-03 1.959236560621491121e-03 1.270618124403879393e-03 1.982552754540275585e-03 3.047949929860091629e+02
1.271438879482803376e-03 1.271438879482799690e-03 1.931656166570806972e-03 1.958746246553981149e-03 1.271438879482802509e-03 1.982029545180675947e-03 3.048192864266416677e+02
1.272259356804635077e-03 1.272259356804631824e-03 1.931006051237529929e-03 1.958031349243718848e-03 1.272259356804633776e-03 1.981281824382684614e-03 3.048435798672741726e+02
1.273079556470900920e-03 1.273079556470900270e-03 1.930041961195356559e-03 1.957002767467083161e-03 1.273079556470901354e-03 1.980220490784079593e-03 3.048678733079066205e+02
1.273899478583083531e-03 1.273899478583083314e-03 1.928615248649527460e-03 1.955511851426710440e-03 1.273899478583081146e-03 1.978696894448520732e-03 3.048921667485391254e+02
1.274719123242618914e-03 1.274719123242616312e-03 1.926450850142685106e-03 1.953283535683383171e-03 1.274719123242616528e-03 1.976435969795683773e-03 3.049164601891716302e+02
1.275538490550898185e-03 1.275538490550895149e-03 1.922949917579565900e-03 1.949718970178704975e-03 1.275538490550897318e-03 1.972838866625456922e-03 3.049407536298040782e+02
1.276357580609275167e-03 1.276357580609272131e-03 1.916347011950007275e-03 1.943052713956089578e-03 1.276357580609274083e-03 1.966140143839686157e-03 3.049650470704365830e+02
1.277176393519054457e-03 1.277176393519052506e-03 1.889987636807062684e-03 1.916630268642094360e-03 1.277176393519053156e-03 1.939685302921533364e-03 3.049893405110690878e+02
1.277994929381497504e-03 1.277994929381494902e-03 1.914933275092583652e-03 1.941513115272461461e-03 1.277994929381495552e-03 1.964535824761157266e-03 3.050136339517015358e+02
1.278813188297826722e-03 1.278813188297824770e-03 1.928946002367022336e-03 1.955463327514675703e-03 1.278813188297827155e-03 1.978453782882845600e-03 3.050379273923340406e+02
1.279631170369217689e-03 1.279631170369215955e-03 1.937198972823806539e-03 1.963654057689880657e-03 1.279631170369217689e-03 1.986612329461488052e-03 3.050622208329665455e+02
1.280448875696801967e-03 1.280448875696798064e-03 1.943326745771965444e-03 1.969719863253360705e-03 1.280448875696801967e-03 1.992646021805097919e-03 3.050865142735990503e+02
1.281266304381668613e-03 1.281266304381666879e-03 1.948317910467547900e-03 1.974649331623761633e-03 1.281266304381667529e-03 1.997543447185010437e-03 3.051108077142314983e+02
1.282083456524865704e-03 1.282083456524864403e-03 1.952592168250879331e-03 1.978862162318128625e-03 1.282083456524864187e-03 2.001724304971670611e-03 3.051351011548640031e+02
1.282900332227395130e-03 1.282900332227394696e-03 1.956368636081509942e-03 1.982577470494793857e-03 1.282900332227396431e-03 2.005407710173100298e-03 3.051593945954965079e+02
1.283716931590215627e-03 1.283716931590211290e-03 1.959776837363130103e-03 1.985924777770168605e-03 1.283716931590213025e-03 2.008723184256976883e-03 3.051836880361289559e+02
1.284533254714244951e-03 1.284533254714241264e-03 1.962900030542946272e-03 1.988987340819682158e-03 1.284533254714241915e-03 2.011753983749047306e-03 3.052079814767614607e+02
1.285349301700355320e-03 1.285349301700352284e-03 1.965795083981965261e-03 1.991822026250918837e-03 1.285349301700354887e-03 2.014556975106017878e-03 3.052322749173939656e+02
1.286165072649375586e-03 1.286165072649375152e-03 1.968502673240812503e-03 1.994469507886441253e-03 1.286165072649374502e-03 2.017172831999523332e-03 3.052565683580264135e+02
1.286980567662094699e-03 1.286980567662094699e-03 1.971052965786526320e-03 1.996959951471105436e-03 1.286980567662093181e-03 2.019631720022198144e-03 3.052808617986589184e+02
1.287795786839254341e-03 1.287795786839251956e-03 1.973469000284074678e-03 1.999316393963693813e-03 1.287795786839252823e-03 2.021956675980483929e-03 3.053051552392914232e+02
1.288610730281553041e-03 1.288610730281550655e-03 1.975768801165888548e-03 2.001556858105016986e-03 1.288610730281553691e-03 2.024165722463171831e-03 3.053294486799238712e+02
1.289425398089653115e-03 1.289425398089650296e-03 1.977966758565991977e-03 2.003695732354067362e-03 1.289425398089652681e-03 2.026273247775256352e-03 3.053537421205563760e+02
1.290239790364164189e-03 1.290239790364162238e-03 1.980074560957262482e-03 2.005744703524405675e-03 1.290239790364163756e-03 2.028290938575884848e-03 3.053780355611888808e+02
1.291053907205658808e-03 1.291053907205657074e-03 1.982101844489138343e-03 2.007713406118440038e-03 1.291053907205657941e-03 2.030228429214457619e-03 3.054023290018213856e+02
1.291867748714662029e-03 1.291867748714659861e-03 1.984056656760292518e-03 2.009609886104024665e-03 1.291867748714660511e-03 2.032093765504456272e-03 3.054266224424538336e+02
1.292681314991663130e-03 1.292681314991661395e-03 1.985945795480447383e-03 2.011440939577452056e-03 1.292681314991663997e-03 2.033893743384982203e-03 3.054509158830863385e+02
1.293494606137101516e-03 1.293494606137100432e-03 1.987775060640144167e-03 2.013212364926126978e-03 1.293494606137101733e-03 2.035634161089585822e-03 3.054752093237188433e+02
1.294307622251373874e-03 1.294307622251372357e-03 1.989549445505286052e-03 2.014929153828062206e-03 1.294307622251373441e-03 2.037320010140782761e-03 3.054995027643512913e+02
1.295120363434839814e-03 1.295120363434838729e-03 1.991273283533895582e-03 2.016595638170752720e-03 1.295120363434839380e-03 2.038955622267991322e-03 3.055237962049837961e+02
1.295932829787811019e-03 1.295932829787809935e-03 1.992950362938259150e-03 2.018215604605978417e-03 1.295932829787809718e-03 2.040544783967696788e-03 3.055480896456163009e+02
1.296745021410554075e-03 1.296745021410549955e-03 1.994584017127097684e-03 2.019792384996447771e-03 1.296745021410552340e-03 2.042090826946304279e-03 3.055723830862487489e+02
1.297556938403300435e-03 1.297556938403296748e-03 1.996177196914599231e-03 2.021328928626800643e-03 1.297556938403298266e-03 2.043596700329647527e-03 3.055966765268812537e+02
1.298368580866231681e-03 1.298368580866228646e-03 1.997732528768421736e-03 2.022827860446436803e-03 1.298368580866232115e-03 2.045065028910288216e-03 3.056209699675137585e+02
1.299179948899488197e-03 1.299179948899487763e-03 1.999252362227626340e-03 2.024291528488462305e-03 1.299179948899487763e-03 2.046498160564174697e-03 3.056452634081462065e+02
1.299991042603170898e-03 1.299991042603170898e-03 2.000738808840493883e-03 2.025722042811036600e-03 1.299991042603170248e-03 2.047898205190426969e-03 3.056695568487787114e+02
1.300801862077334082e-03 1.300801862077331263e-03 2.002193774396036213e-03 2.027121307724641559e-03 1.300801862077332781e-03 2.049267066941781994e-03 3.056938502894112162e+02
1.301612407421988676e-03 1.301612407421986507e-03 2.003618985792082058e-03 2.028491048661237254e-03 1.301612407421987591e-03 2.050606471091652623e-03 3.057181437300437210e+02
1.302422678737104843e-03 1.302422678737102241e-03 2.005016013590698101e-03 2.029832834730332675e-03 1.302422678737105276e-03 2.051917986590684039e-03 3.057424371706761690e+02
1.303232676122611546e-03 1.303232676122609594e-03 2.006386291071518644e-03 2.031148097771570335e-03 1.303232676122611979e-03 2.053203045120035285e-03 3.057667306113086738e+02
1.304042399678393294e-03 1.304042399678391126e-03 2.007731130413053632e-03 2.032438148535116625e-03 1.304042399678390042e-03 2.054462957270642050e-03 3.057910240519411786e+02
1.304851849504287328e-03 1.304851849504285377e-03 2.009051736528158320e-03 2.033704190520090917e-03 1.304851849504286461e-03 2.055698926381555134e-03 3.058153174925736266e+02
1.305661025700097493e-03 1.305661025700095975e-03 2.010349218936036218e-03 2.034947331840800556e-03 1.305661025700096409e-03 2.056912060409311818e-03 3.058396109332061314e+02
1.306469928365577978e-03 1.306469928365576894e-03 2.011624602004891734e-03 2.036168595474605915e-03 1.306469928365579063e-03 2.058103382171018719e-03 3.058639043738386363e+02
1.307278557600440906e-03 1.307278557600436136e-03 2.012878833836888922e-03 2.037368928146873065e-03 1.307278557600438304e-03 2.059273838230876990e-03 3.058881978144710843e+02
1.308086913504359150e-03 1.308086913504358283e-03 2.014112793998960524e-03 2.038549208054347365e-03 1.308086913504359584e-03 2.060424306628260045e-03 3.059124912551035891e+02
1.308894996176961350e-03 1.308894996176960483e-03 2.015327300274081558e-03 2.039710251625473630e-03 1.308894996176960699e-03 2.061555603630677632e-03 3.059367846957360939e+02
